33,57,62,27,44,55,5721,1678,373,25,7,2,38912,1012
33,57,62,27,44,55,5721,1678,373,25,7,2,38912,1012
33,57,62,27,44,55,5721,1678,373,25,7,2,38912,1012
33,57,62,27,44,55,5715,1671,375,29,7,2,38912,1005
33,57,62,27,44,55,5715,1671,375,29,7,2,38912,1005
33,57,62,27,44,55,5715,1671,375,29,7,2,38912,1005
33,56,61,27,44,55,5652,1658,367,24,7,2,38912,914
32,55,60,26,43,54,5652,1658,367,24,7,2,38912,908
32,55,60,26,43,54,5652,1658,367,24,7,2,38912,908
33,54,60,27,43,54,5742,1686,362,22,9,1,38912,1021
34,55,61,28,44,55,5742,1686,362,22,9,1,38912,1027
34,55,61,28,44,55,5742,1686,362,22,9,1,38912,1027
34,57,64,28,44,56,5895,1731,380,26,11,2,38912,1001
34,57,64,28,44,56,5931,1752,373,26,11,2,38912,1051
35,58,65,28,45,57,6009,1775,384,26,11,2,38912,1168
35,59,66,28,45,57,6057,1794,389,26,11,2,38912,987
35,60,67,28,46,58,6108,1803,389,31,12,3,38912,1058
36,61,71,28,46,60,6219,1841,394,38,14,3,38912,974
36,64,73,28,47,61,6270,1860,420,47,14,3,38912,1086
36,64,72,28,47,61,6228,1863,415,48,13,2,38912,1040
36,63,71,28,47,60,6204,1833,411,47,12,2,38912,977
36,64,70,28,47,60,6219,1826,404,49,9,2,38912,977
35,64,69,28,47,59,6135,1800,404,50,7,1,38912,1117
35,62,67,28,46,58,6093,1786,399,47,7,1,38912,1302
35,63,67,28,47,58,6015,1780,406,47,7,1,38912,1227
35,63,67,28,47,58,6015,1780,406,47,7,1,38912,1227
35,63,67,28,47,58,6015,1780,406,47,7,1,38912,1227
34,62,66,28,46,57,5895,1736,408,46,6,1,38912,1058
34,62,66,28,46,57,5895,1736,408,46,6,1,38912,1058
34,62,66,28,46,57,5895,1736,408,46,6,1,38912,1058
33,61,64,27,45,56,5856,1738,415,41,5,0,38912,1269
33,61,64,27,45,56,5856,1738,415,41,5,0,38912,1269
33,61,64,27,45,56,5856,1738,415,41,5,0,38912,1269
33,59,61,27,45,54,5841,1715,403,34,3,1,38912,1204
34,60,62,28,46,55,5841,1715,403,34,3,1,38912,1210
34,60,62,28,46,55,5841,1715,403,34,3,1,38912,1210
33,58,59,27,45,53,5727,1676,382,29,2,1,38912,1020
33,58,59,27,45,53,5727,1676,382,29,2,1,38912,1020
33,58,59,27,45,53,5727,1676,382,29,2,1,38912,1020
34,58,60,28,45,54,5838,1704,385,26,3,1,38912,1164
34,58,60,28,45,54,5838,1704,385,26,3,1,38912,1164
34,58,60,28,45,54,5838,1704,385,26,3,1,38912,1164
34,58,60,28,45,54,5841,1714,383,26,3,1,38912,1175
34,58,60,28,45,54,5841,1714,383,26,3,1,38912,1175
34,58,60,28,45,54,5841,1714,383,26,3,1,38912,1175
34,59,61,28,45,55,5868,1739,390,24,4,2,38912,1237
34,59,61,28,45,55,5868,1739,390,24,4,2,38912,1237
34,59,61,28,45,55,5868,1739,390,24,4,2,38912,1237
34,59,61,28,45,55,5883,1730,381,23,3,2,38912,1232
34,59,61,28,45,55,5883,1730,381,23,3,2,38912,1232
34,59,61,28,45,55,5883,1730,381,23,3,2,38912,1232
34,59,61,28,45,55,5976,1749,374,23,3,2,38912,1082
34,59,61,28,45,55,5976,1749,374,23,3,2,38912,1082
34,59,61,28,45,55,5976,1749,374,23,3,2,38912,1082
35,59,61,28,45,55,6075,1769,369,21,3,2,38912,1195
35,59,61,28,45,55,6075,1769,369,21,3,2,38912,1195
35,59,61,28,45,55,6075,1769,369,21,3,2,38912,1195
35,60,62,28,46,55,6141,1799,374,21,3,2,38912,1044
34,59,61,27,45,54,6141,1799,374,21,3,2,38912,1038
34,59,61,27,45,54,6141,1799,374,21,3,2,38912,1038
34,60,63,27,45,55,6201,1811,378,30,4,3,38912,874
35,61,64,28,46,56,6201,1811,378,30,4,3,38912,880
35,61,64,28,46,56,6201,1811,378,30,4,3,38912,880
35,61,64,28,46,56,6144,1801,375,28,4,3,38912,808
35,62,65,28,46,57,6237,1833,379,28,4,3,38912,940
35,61,64,28,46,56,6195,1803,376,25,3,3,38912,858
34,59,63,28,45,56,6201,1784,373,26,4,3,38912,1094
34,58,61,28,45,55,6069,1738,373,24,3,2,38912,1163
33,56,58,27,44,53,5922,1696,366,19,3,2,38912,952
33,55,58,27,44,53,5766,1661,371,20,4,3,38912,1023
33,55,58,27,44,53,5694,1645,372,22,4,3,38912,938
32,54,57,26,43,51,5733,1649,372,27,4,3,38912,979
32,52,55,26,42,50,5691,1635,361,17,3,2,38912,894
32,52,55,26,42,50,5730,1642,362,21,3,1,38912,944
32,52,54,26,42,50,5643,1619,374,17,3,1,38912,841
32,54,56,27,44,52,5532,1590,375,18,3,1,38912,967
33,55,57,27,44,53,5580,1613,385,17,2,1,38912,1050
33,55,57,27,44,53,5580,1613,385,17,2,1,38912,1050
32,54,56,26,43,51,5727,1648,387,16,2,1,38912,971
32,54,56,26,43,51,5727,1648,387,16,2,1,38912,971
32,54,56,26,43,51,5727,1648,387,16,2,1,38912,971
33,55,57,27,43,52,5832,1680,392,17,3,1,38912,1120
33,55,57,27,43,52,5832,1680,392,17,3,1,38912,1120
33,55,57,27,43,52,5832,1680,392,17,3,1,38912,1120
34,56,58,27,43,52,5946,1706,391,19,2,0,38912,1007
35,57,59,28,44,53,5946,1706,391,19,2,0,38912,1013
35,57,59,28,44,53,5946,1706,391,19,2,0,38912,1013
35,57,61,28,44,55,5982,1713,404,24,7,0,38912,1083
34,56,60,27,43,54,5982,1713,404,24,7,0,38912,1077
34,56,60,27,43,54,5982,1713,404,24,7,0,38912,1077
34,54,58,27,43,52,6018,1716,394,19,7,0,38912,1095
34,54,58,27,43,52,6018,1716,394,19,7,0,38912,1095
34,54,58,27,43,52,6018,1716,394,19,7,0,38912,1095
34,56,60,27,43,54,6066,1734,417,20,7,0,38912,1191
33,55,59,27,43,53,5985,1711,419,16,6,0,38912,1080
33,55,59,27,43,53,6048,1725,410,16,6,0,38912,1148
34,56,60,27,43,54,6102,1742,407,16,6,0,38912,1220
34,57,61,27,44,54,6180,1761,420,19,6,0,38912,1081
34,57,60,27,44,53,6186,1773,423,20,6,0,38912,1101
34,58,62,27,45,54,6165,1778,434,25,6,0,38912,1106
33,58,61,27,45,54,6204,1773,432,22,6,0,38912,1133
33,58,58,27,45,52,6210,1771,411,17,1,0,38912,1101
34,61,62,28,46,56,6168,1771,420,17,1,0,38912,1082
34,60,60,28,45,54,6147,1762,399,16,1,0,38912,1024
35,60,61,28,45,55,6192,1788,401,15,1,0,38912,1099
35,59,59,28,45,53,6123,1769,398,17,1,0,38912,1260
35,59,59,28,45,53,6123,1769,398,17,1,0,38912,1260
35,59,59,28,45,53,6123,1769,398,17,1,0,38912,1260
34,59,59,27,45,53,6174,1795,396,19,1,0,38912,825
34,59,59,27,45,53,6174,1795,396,19,1,0,38912,825
34,59,59,27,45,53,6174,1795,396,19,1,0,38912,825
33,57,57,27,44,52,5976,1750,375,19,1,0,38912,1064
34,58,58,28,45,53,5976,1750,375,19,1,0,38912,1070
34,58,58,28,45,53,5976,1750,375,19,1,0,38912,1070
34,59,59,28,45,53,5970,1756,386,19,1,0,38912,1083
35,59,59,28,45,53,5955,1753,382,16,0,0,38912,1058
35,60,61,28,46,55,5928,1769,396,22,3,0,38912,1076
35,60,62,28,46,55,5859,1764,415,24,3,0,38912,1279
35,61,63,28,46,56,5889,1773,413,25,4,0,38912,1066
35,62,65,28,46,57,5901,1775,423,30,4,0,38912,1099
35,62,64,28,46,56,5928,1775,426,31,4,0,38912,1128
35,61,64,28,46,56,5955,1777,412,31,5,0,38912,1143
34,61,64,28,46,56,5877,1746,428,33,6,0,38912,1307
34,61,65,28,46,57,5913,1760,436,33,7,0,38912,1113
33,59,63,27,45,56,5778,1709,408,32,7,0,38912,1145
33,58,62,27,45,55,5886,1724,403,29,7,0,38912,1257
33,57,59,27,44,53,5913,1726,401,23,4,0,38912,1013
33,57,59,27,44,53,5913,1726,401,23,4,0,38912,1013
33,57,59,27,44,53,5913,1726,401,23,4,0,38912,1013
33,57,59,27,44,53,5955,1728,389,19,4,0,38912,1041
33,57,59,27,44,53,5955,1728,389,19,4,0,38912,1041
33,57,59,27,44,53,5955,1728,389,19,4,0,38912,1041
32,56,58,27,44,53,5904,1703,391,19,3,0,38912,963
32,56,58,27,44,53,5904,1703,391,19,3,0,38912,963
32,56,58,27,44,53,5904,1703,391,19,3,0,38912,963
32,56,58,27,44,53,5925,1703,400,14,3,0,38912,988
32,56,58,27,44,53,5925,1703,400,14,3,0,38912,988
32,56,58,27,44,53,5925,1703,400,14,3,0,38912,988
32,55,58,27,44,53,5805,1682,397,14,4,0,38912,1099
32,55,58,27,44,53,5805,1682,397,14,4,0,38912,1099
32,55,58,27,44,53,5805,1682,397,14,4,0,38912,1099
33,55,57,27,44,52,5811,1690,390,12,3,0,38912,1102
33,55,57,27,44,52,5811,1690,390,12,3,0,38912,1102
33,55,57,27,44,52,5811,1690,390,12,3,0,38912,1102
33,54,56,27,43,52,5811,1681,378,10,3,0,38912,1076
33,54,56,27,43,52,5811,1681,378,10,3,0,38912,1076
33,54,56,27,43,52,5811,1681,378,10,3,0,38912,1076
33,53,55,27,43,51,5805,1674,368,8,3,0,38912,1048
33,53,55,27,43,51,5805,1674,368,8,3,0,38912,1048
33,53,55,27,43,51,5805,1674,368,8,3,0,38912,1048
35,55,58,28,44,53,5976,1733,387,13,6,0,38912,1061
35,55,59,28,44,53,5910,1723,391,14,7,0,38912,992
33,53,57,27,42,52,5778,1686,377,15,7,0,38912,1055
34,53,57,27,42,52,5847,1707,373,17,8,0,38912,1145
34,54,58,27,43,52,5835,1716,371,17,8,0,38912,1143
34,52,57,27,42,52,5766,1707,341,18,9,0,38912,1033
36,55,61,28,44,55,6069,1777,346,23,9,0,38912,1176
35,55,61,28,44,55,6015,1751,344,27,9,0,38912,1097
35,56,62,28,44,55,6084,1767,338,27,9,1,38912,1179
35,56,61,27,43,54,6153,1798,345,27,8,1,38912,771
35,55,59,27,43,53,6048,1762,334,25,6,1,38912,1121
34,55,59,27,43,53,5994,1750,334,25,6,1,38912,1054
35,58,63,27,44,55,6192,1813,353,27,6,1,38912,837
34,57,61,27,44,54,6087,1772,357,25,6,1,38912,1198
34,57,63,27,44,55,6105,1770,367,30,9,1,38912,1235
34,58,64,27,44,56,6078,1765,380,30,9,1,38912,1219
34,58,64,27,44,56,6078,1765,380,30,9,1,38912,1219
34,58,64,27,44,56,6078,1765,380,30,9,1,38912,1219
33,56,61,27,43,54,5865,1711,373,25,8,1,38912,1185
33,56,61,27,43,54,5865,1711,373,25,8,1,38912,1185
33,56,61,27,43,54,5865,1711,373,25,8,1,38912,1185
33,58,62,27,44,55,5949,1737,399,25,8,1,38912,1071
34,59,63,28,45,56,5949,1737,399,25,8,1,38912,1077
34,59,63,28,45,56,5949,1737,399,25,8,1,38912,1077
34,58,62,28,45,55,5880,1733,403,22,7,0,38912,1255
34,58,62,28,45,55,5880,1733,403,22,7,0,38912,1255
34,58,62,28,45,55,5880,1733,403,22,7,0,38912,1255
33,57,62,27,44,55,5865,1712,389,24,8,0,38912,1204
33,57,62,27,44,55,5865,1712,389,24,8,0,38912,1204
33,57,62,27,44,55,5865,1712,389,24,8,0,38912,1204
33,59,63,27,45,56,5883,1722,414,22,8,0,38912,1260
33,59,63,27,45,56,5880,1722,410,22,7,0,38912,1252
32,56,61,27,44,55,5709,1668,402,22,8,0,38912,1012
33,57,62,27,44,55,5886,1714,398,26,10,0,38912,1240
33,57,60,27,44,54,5922,1716,388,23,7,0,38912,1004
33,57,62,27,44,55,6027,1737,396,25,9,0,38912,1145
34,58,63,28,45,56,6030,1749,407,25,9,0,38912,1177
34,58,63,28,45,56,6108,1774,413,20,9,0,38912,1281
36,61,66,28,46,57,6264,1821,416,26,9,0,38912,993
35,61,65,28,46,57,6201,1814,432,23,8,0,38912,933
36,59,63,28,45,56,6210,1816,409,23,7,0,38912,915
36,59,64,28,45,56,6192,1816,406,25,8,0,38912,898
35,58,61,27,44,54,6219,1807,399,23,7,0,38912,897
35,58,61,27,44,54,6219,1807,399,23,7,0,38912,897
35,58,61,27,44,54,6219,1807,399,23,7,0,38912,897
36,59,61,28,45,54,6183,1810,408,23,5,0,38912,875
37,60,63,29,46,56,6177,1812,415,23,5,0,38912,886
36,60,61,28,46,55,6030,1780,407,21,2,0,38912,1199
36,60,61,28,46,55,6084,1779,398,20,2,0,38912,1242
35,57,59,28,44,53,5907,1730,370,21,3,0,38912,980
33,55,58,27,44,53,5763,1683,374,20,4,0,38912,1042
33,56,59,27,44,53,5856,1706,370,23,4,0,38912,1159
33,57,61,27,44,54,5949,1735,389,30,5,0,38912,1057
33,58,61,27,45,54,5988,1742,413,32,4,0,38912,1130
32,59,63,26,45,55,5934,1742,418,36,4,0,38912,1087
32,58,64,26,45,55,5919,1741,423,36,8,1,38912,1081
34,61,68,28,46,59,5997,1762,412,39,9,1,38912,1189
34,62,69,28,46,59,6045,1774,424,39,9,1,38912,1263
34,62,69,28,46,59,6045,1774,424,39,9,1,38912,1263
33,60,67,27,45,57,6045,1774,424,39,9,1,38912,1254
33,59,65,27,45,56,5925,1747,415,39,9,1,38912,1094
33,59,65,27,45,56,5925,1747,415,39,9,1,38912,1094
33,59,65,27,45,56,5925,1747,415,39,9,1,38912,1094
33,59,65,27,45,56,5994,1757,413,38,8,1,38912,1169
33,59,65,27,45,56,5994,1757,413,38,8,1,38912,1169
33,59,65,27,45,56,5994,1757,413,38,8,1,38912,1169
35,60,65,28,46,57,6087,1780,392,34,7,1,38912,1265
35,60,65,28,46,57,6087,1780,392,34,7,1,38912,1265
35,60,65,28,46,57,6087,1780,392,34,7,1,38912,1265
35,60,67,28,46,58,6102,1783,396,37,10,4,38912,1299
35,60,67,28,46,58,6102,1783,396,37,10,4,38912,1299
35,60,67,28,46,58,6102,1783,396,37,10,4,38912,1299
35,57,66,28,44,57,5958,1738,374,37,14,4,38912,1085
35,57,66,28,44,57,5958,1738,374,37,14,4,38912,1085
35,57,66,28,44,57,5958,1738,374,37,14,4,38912,1085
35,56,65,28,44,57,5889,1720,353,37,15,4,38912,976
35,56,65,28,44,57,5889,1720,353,37,15,4,38912,976
35,56,65,28,44,57,5889,1720,353,37,15,4,38912,976
35,56,65,28,44,57,5958,1739,346,35,15,4,38912,1055
35,56,65,28,44,57,5958,1739,346,35,15,4,38912,1055
35,56,65,28,44,57,5958,1739,346,35,15,4,38912,1055
35,55,61,28,44,55,5982,1737,334,31,10,3,38912,1048
35,55,61,28,44,55,5982,1737,334,31,10,3,38912,1048
35,55,61,28,44,55,5982,1737,334,31,10,3,38912,1048
35,54,60,28,43,54,5988,1735,327,28,9,3,38912,1037
35,54,60,28,43,54,5988,1735,327,28,9,3,38912,1037
35,54,60,28,43,54,5988,1735,327,28,9,3,38912,1037
36,55,60,28,44,54,6081,1762,329,27,9,3,38912,1161
36,55,60,28,44,54,6081,1762,329,27,9,3,38912,1161
36,55,60,28,44,54,6081,1762,329,27,9,3,38912,1161
36,56,62,28,44,55,6153,1792,333,27,9,3,38912,761
36,56,62,28,44,55,6153,1792,333,27,9,3,38912,761
36,56,62,28,44,55,6153,1792,333,27,9,3,38912,761
38,58,64,29,45,56,6204,1827,347,30,10,3,38912,874
38,58,64,29,45,56,6204,1827,347,30,10,3,38912,874
38,58,64,29,45,56,6204,1827,347,30,10,3,38912,874
38,59,65,29,45,57,6240,1839,352,32,10,3,38912,932
38,59,65,29,45,57,6240,1839,352,32,10,3,38912,932
38,59,65,29,45,57,6240,1839,352,32,10,3,38912,932
38,59,62,29,45,55,6213,1839,348,27,7,0,38912,885
38,59,62,29,45,55,6213,1839,348,27,7,0,38912,885
38,59,62,29,45,55,6213,1839,348,27,7,0,38912,885
38,60,62,29,46,55,6300,1860,370,20,3,1,38912,1007
38,60,62,29,46,55,6300,1860,370,20,3,1,38912,1007
38,60,62,29,46,55,6300,1860,370,20,3,1,38912,1007
38,59,63,29,45,56,6369,1879,374,18,5,2,38912,1100
38,59,63,29,45,56,6369,1879,374,18,5,2,38912,1100
38,59,63,29,45,56,6369,1879,374,18,5,2,38912,1100
39,59,63,30,45,56,6363,1890,374,16,6,2,38912,1106
39,59,63,30,45,56,6363,1890,374,16,6,2,38912,1106
39,59,63,30,45,56,6363,1890,374,16,6,2,38912,1106
38,60,64,29,46,56,6282,1881,390,16,6,2,38912,1033
38,60,64,29,46,56,6282,1881,390,16,6,2,38912,1033
38,60,64,29,46,56,6282,1881,390,16,6,2,38912,1033
37,59,63,29,45,56,6135,1850,397,13,6,2,38912,1110
37,59,63,29,45,56,6135,1850,397,13,6,2,38912,1110
37,59,63,29,45,56,6135,1850,397,13,6,2,38912,1110
37,58,63,29,45,56,6114,1843,384,16,7,3,38912,1073
37,58,63,29,45,56,6114,1843,384,16,7,3,38912,1073
37,58,63,29,45,56,6114,1843,384,16,7,3,38912,1073
37,59,64,29,45,56,6135,1847,394,19,7,3,38912,1113
37,59,64,29,45,56,6135,1847,394,19,7,3,38912,1113
37,59,64,29,45,56,6135,1847,394,19,7,3,38912,1113
37,59,63,29,45,56,6063,1821,385,19,6,3,38912,1004
37,59,63,29,45,56,6063,1821,385,19,6,3,38912,1004
37,59,63,29,45,56,6063,1821,385,19,6,3,38912,1004
36,58,62,28,45,55,6006,1797,411,17,6,3,38912,942
36,58,62,28,45,55,6006,1797,411,17,6,3,38912,942
36,58,62,28,45,55,6006,1797,411,17,6,3,38912,942
36,57,61,28,44,55,5904,1769,390,17,6,3,38912,1043
35,55,58,28,44,53,5736,1720,361,16,5,2,38912,1041
35,56,58,28,44,53,5835,1743,364,18,3,2,38912,1167
34,55,58,28,44,53,5778,1716,364,20,3,2,38912,1083
35,55,57,28,44,52,5739,1704,350,22,3,2,38912,1019
35,56,58,28,44,53,5754,1709,350,25,3,2,38912,1045
33,56,58,27,44,53,5610,1672,356,25,3,1,38912,1121
33,55,57,27,44,52,5631,1666,363,22,3,1,38912,1137
33,56,59,27,44,53,5682,1680,396,22,4,1,38912,985
34,56,60,28,44,54,5676,1683,384,26,7,2,38912,982
34,58,62,28,45,55,5760,1697,414,28,7,2,38912,1118
35,60,65,28,46,57,5955,1757,429,33,8,2,38912,1148
34,59,64,28,45,56,5796,1719,420,33,8,1,38912,1191
34,59,64,28,45,56,5796,1719,420,33,8,1,38912,1191
34,59,64,28,45,56,5796,1719,420,33,8,1,38912,1191
35,60,64,28,46,56,5853,1726,425,33,7,1,38912,1262
35,60,64,28,46,56,5853,1726,425,33,7,1,38912,1262
35,60,64,28,46,56,5853,1726,425,33,7,1,38912,1262
34,59,63,28,45,56,5853,1726,416,30,7,1,38912,1246
34,59,63,28,45,56,5853,1726,416,30,7,1,38912,1246
34,59,63,28,45,56,5853,1726,416,30,7,1,38912,1246
35,58,65,28,45,57,5859,1728,409,30,10,2,38912,1254
35,58,65,28,45,57,5859,1728,409,30,10,2,38912,1254
35,58,65,28,45,57,5859,1728,409,30,10,2,38912,1254
36,58,64,28,45,56,5973,1756,402,27,9,2,38912,1129
36,58,64,28,45,56,5973,1756,402,27,9,2,38912,1129
36,58,64,28,45,56,5973,1756,402,27,9,2,38912,1129
36,57,64,28,44,56,5982,1756,386,30,9,2,38912,1123
36,57,64,28,44,56,5982,1756,386,30,9,2,38912,1123
36,57,64,28,44,56,5982,1756,386,30,9,2,38912,1123
36,56,61,28,44,55,5946,1730,357,27,8,2,38912,1023
36,56,61,28,44,55,5946,1730,357,27,8,2,38912,1023
36,56,61,28,44,55,5946,1730,357,27,8,2,38912,1023
36,56,60,28,44,54,5961,1739,355,27,5,1,38912,1039
36,56,60,28,44,54,5961,1739,355,27,5,1,38912,1039
36,56,60,28,44,54,5961,1739,355,27,5,1,38912,1039
35,55,60,28,44,54,5919,1729,341,29,8,1,38912,976
35,55,59,28,44,53,5814,1702,333,29,7,1,38912,1088
35,55,59,28,44,53,5961,1737,333,25,7,1,38912,1011
36,56,60,28,44,54,5991,1757,340,23,7,1,38912,1070
36,57,61,28,44,55,6033,1769,336,26,7,1,38912,1126
36,57,60,28,44,54,6075,1781,342,26,5,1,38912,1182
35,58,61,28,45,55,5991,1767,347,31,6,1,38912,1098
34,57,61,28,44,55,5835,1729,349,29,6,1,38912,1156
34,58,62,28,45,55,5823,1725,350,32,7,1,38912,1148
34,57,62,28,44,55,5802,1715,352,28,7,1,38912,1113
34,58,61,28,45,55,5847,1736,359,23,4,1,38912,1179
34,57,61,28,44,55,5841,1729,364,21,5,1,38912,1168
33,56,59,27,44,53,5652,1676,361,20,4,1,38912,914
33,56,59,27,44,53,5652,1676,361,20,4,1,38912,914
33,56,59,27,44,53,5652,1676,361,20,4,1,38912,914
32,56,58,27,44,53,5559,1644,361,22,4,1,38912,1044
32,56,58,27,44,53,5580,1639,374,20,4,1,38912,1071
32,56,58,27,44,53,5496,1621,379,22,3,0,38912,974
32,57,58,27,44,53,5589,1628,395,22,2,0,38912,1090
32,56,58,27,44,53,5589,1631,379,22,3,0,38912,1077
33,57,59,27,44,53,5664,1649,383,27,3,1,38912,928
33,56,58,27,44,53,5628,1654,367,27,3,1,38912,1134
33,57,60,27,44,54,5619,1652,374,32,4,1,38912,1140
33,57,59,27,44,53,5595,1644,367,35,4,1,38912,1102
34,58,61,28,45,55,5757,1698,377,36,5,1,38912,1083
34,58,61,28,45,55,5772,1702,367,34,5,1,38912,1090
34,58,61,28,45,55,5727,1688,360,36,5,1,38912,1026
33,56,59,27,44,53,5781,1688,351,32,5,1,38912,1058
33,56,59,27,44,53,5781,1688,351,32,5,1,38912,1058
33,56,59,27,44,53,5781,1688,351,32,5,1,38912,1058
32,55,59,27,44,53,5703,1674,335,28,6,1,38912,945
32,55,59,27,44,53,5703,1674,335,28,6,1,38912,945
32,55,59,27,44,53,5703,1674,335,28,6,1,38912,945
32,56,60,26,43,54,5829,1708,355,32,6,2,38912,1131
32,56,60,26,43,54,5829,1708,355,32,6,2,38912,1131
32,56,60,26,43,54,5829,1708,355,32,6,2,38912,1131
33,56,59,27,43,53,5811,1720,353,25,5,1,38912,1114
34,57,60,28,44,54,5811,1720,353,25,5,1,38912,1120
34,57,60,28,44,54,5811,1720,353,25,5,1,38912,1120
34,58,61,28,45,55,5832,1720,367,30,5,1,38912,1164
34,58,61,28,45,55,5832,1720,367,30,5,1,38912,1164
34,58,61,28,45,55,5832,1720,367,30,5,1,38912,1164
34,57,61,28,44,55,5853,1715,360,30,7,1,38912,1173
34,57,61,28,44,55,5853,1715,360,30,7,1,38912,1173
34,57,61,28,44,55,5853,1715,360,30,7,1,38912,1173
34,56,60,28,44,54,5925,1729,363,27,6,1,38912,1000
34,56,60,28,44,54,5925,1729,363,27,6,1,38912,1000
34,56,60,28,44,54,5925,1729,363,27,6,1,38912,1000
33,56,59,27,44,53,5763,1684,353,31,6,1,38912,1038
33,56,59,27,44,53,5763,1684,353,31,6,1,38912,1038
33,56,59,27,44,53,5763,1684,353,31,6,1,38912,1038
33,55,59,27,44,53,5739,1671,353,33,7,2,38912,1004
33,55,59,27,44,53,5739,1671,353,33,7,2,38912,1004
33,55,59,27,44,53,5739,1671,353,33,7,2,38912,1004
33,56,61,27,44,55,5832,1709,358,33,7,2,38912,1145
34,57,63,28,44,56,5853,1720,362,35,10,2,38912,1192
35,57,62,28,44,55,5892,1727,365,35,9,2,38912,984
33,55,60,27,43,54,5766,1700,365,33,8,1,38912,1073
32,55,60,26,43,54,5751,1691,370,33,9,2,38912,1054
32,55,60,26,43,54,5742,1689,367,35,9,2,38912,1042
32,54,58,26,43,52,5694,1668,355,31,6,2,38912,949
33,54,58,27,43,53,5721,1676,345,28,6,2,38912,974
34,55,58,28,44,53,5916,1720,354,23,5,2,38912,965
36,58,60,28,45,54,6114,1801,368,23,4,1,38912,1010
35,57,61,28,44,55,6036,1786,366,23,7,2,38912,1173
34,58,63,28,45,56,6018,1784,388,26,7,3,38912,1183
35,59,64,28,45,56,6174,1822,388,28,8,4,38912,874
35,59,64,28,45,56,6174,1822,388,28,8,4,38912,874
35,59,64,28,45,56,6174,1822,388,28,8,4,38912,874
36,59,65,28,45,57,6273,1842,393,26,9,4,38912,1000
36,59,65,28,45,57,6273,1842,393,26,9,4,38912,1000
36,59,65,28,45,57,6273,1842,393,26,9,4,38912,1000
35,58,65,28,45,57,6180,1807,379,31,11,3,38912,862
35,58,65,28,45,57,6180,1807,379,31,11,3,38912,862
